chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text6_semantic_0024,text6,text6.md,24,semantic,24,21,"The Fourth Amendment applies to everyone in the US, regardless of immigration status, and protects people from unreasonable searches and seizures."
text6_semantic_0025,text6,text6.md,25,semantic,34,28,What this means is that ICE cannot enter a home without a judicial warrant (a warrant signed by a judge) or voluntary permission (consent) from an authorized adult.
text6_semantic_0026,text6,text6.md,26,semantic,17,16,They almost never have a judicial warrant and therefore need consent to legally enter your home.
text6_semantic_0027,text6,text6.md,27,semantic,19,17,ICE agents uses ruses as a way to get inside homes without identifying that they are ICE.
text6_semantic_0028,text6,text6.md,28,semantic,21,17,"Even though ICE agents may say they have a 'warrant', they are often referring to administrative warrants."
text6_semantic_0029,text6,text6.md,29,semantic,15,14,The administrative warrants they have are not the same thing as a judicial warrant.
text6_semantic_0030,text6,text6.md,30,semantic,160,69,"The administrative warrant that ICE agents carry is an ICE form, is not signed by a judge, and does not require the same legal standard to obtain as a judicial warrant does.

1:S.INgarr of Hamlnd Nerurits 125/ W.12053h

AUG152005

MEMORANDUMFOR:

All Field Office Directors

ICEAcademy

FROM:

JohnP.Torres AetingDireute

SUBJECT:

AdditiontoSection.Chapter19（FieldOperationsandTacti) oftheDetentiornndDeportationOfficer'sFieldManual (DDFM)-Use ofRuses DuringArrest Operations

This mernorandun announces an imediate addition to Section 5, Chapter 19 of the DDFM."
text6_semantic_0031,text6,text6.md,31,semantic,329,170,"Action

FieldOfficeDirectorswill ensure that allpersunnel whoconductenforcementopcrations within their area ofresponsibitity are aware of thisaddition.TheICEAcademywill ensure that future students of theFugitive OperationsTraining Progran(FO1P)as wellasallother DROstuctured courses aremade aware ofthisaddition.ArevisedSection5willbeissuedin the near future,

This addition will be jnserted in paragraphV.(Arrest Locations)just before the seetion labeled 'Fugitives Encountered inVehicles':

The USMS,FBlandvarious otherfederalstate and local agencieshave successfully amountofdangertoboththe officers and targets.Theuse ofaruse during anarrest intheFOTPatFLETC.

memorandum to the fle should bepreparedtodocument these discussions.

www.ice.gov



'Because neither a Warrant for Arrest of Alien (1-200) nor an administrative Warrant of Removal (1-205) authorizes you to enter the subject's residence or anywhere else affording a reasonable expectation of privacy, you must obtain voluntary consent before entering a residence.'

- ICE Enforcement and Removal Operations, Fugitive Operations Handbook, July 23, 2010.

Translation: We know that our administrative warrant does not give us authority to enter you home, so we must get permission in order to come inside.

- ICE Academy, ICE Fourth Amendment and Policy Refresher, undated ICE training materials.



- Undated ICE Fourth Amendment presentation."
text6_semantic_0032,text6,text6.md,32,semantic,19,17,ICE has significantly built up their capacity to track and surveil people they are targeting for deportation.
text6_semantic_0033,text6,text6.md,33,semantic,41,38,"ICE typically conducts investigations on individuals, and either rely on databases or field surveillance to gather information about that individual, including verifying where an individual may live or work or other locations that they frequent in the community."
text6_semantic_0034,text6,text6.md,34,semantic,35,31,"Through this surveillance, ICE agents are able to visually identify their target, get a sense of what their schedule is, and try to identify who lives in the home with them."
text6_semantic_0035,text6,text6.md,35,semantic,19,17,Ruses are not only a tool that ICE uses to enter a home without a judicial warrant.
text6_semantic_0036,text6,text6.md,36,semantic,18,16,ICE agents also use ruses while they conduct field surveillance to gather information about their target.
text6_semantic_0037,text6,text6.md,37,semantic,15,13,One common ruse that ICE uses is by pretending to be local police.
text6_semantic_0038,text6,text6.md,38,semantic,45,38,"Pretending to be the local police, ICE agents pretend to investigate fake crimes or fake crime suspects to identify and learn whether the non-citizen they have targeted is in the home and if not, where to find them."
text6_semantic_0039,text6,text6.md,39,semantic,51,41,"During these ruses, ICE agents will dress in plain-clothes (not in uniform or wearing badge or anything visible that identifies them as ICE), wear similar colors as the local police, or wear vests that say POLICE across the front of them."
text6_semantic_0040,text6,text6.md,40,semantic,31,30,The agents will tell the person they are speaking with that they are the police and will inform them that they are investigating a criminal case or a criminal suspect.
text6_semantic_0041,text6,text6.md,41,semantic,40,32,"Sometimes they show a photo of a 'suspect' giving the person in the photo the name of someone who lives in the home (even though the photo is 

not of them)."
text6_semantic_0042,text6,text6.md,42,semantic,24,20,ICE agents use ruses in conducting field surveillance to identify and learn where to find the non-citizen they have targeted.
text6_semantic_0043,text6,text6.md,43,semantic,48,37,"Translation: ICE agents are trained to use surveillance, including loiter around your home and place of work, questioning your friends, family, neighbors, and employer, and even to peer into your windows.

- Undated ICE Fourth Amendment presentation."
text6_semantic_0044,text6,text6.md,44,semantic,2,1,Yes.
text6_semantic_0045,text6,text6.md,45,semantic,29,24,ICE agents are taught that they are allowed to use ruses (with very few limits) and are trained on how to conduct a ruse.
text6_semantic_0046,text6,text6.md,46,semantic,26,23,"As part of their training, ICE agents are given suggestions of possible ruses and additional training on how to trick and confuse people."
text6_semantic_0047,text6,text6.md,47,semantic,15,14,ICE agents are specifically trained on how to redirect focus and control a conversation.
text6_semantic_0048,text6,text6.md,48,semantic,46,41,"They are taught how to use conversational techniques to confuse people about who they are, what their goals are, and to make people feel like it's safe or even necessary to let them inside the home or share information with them."
text6_semantic_0049,text6,text6.md,49,semantic,17,15,Remember to always ask questions before opening the door or letting anyone inside your home.
text6_semantic_0050,text6,text6.md,50,semantic,19,17,"If the person at the door says they are the police or other law enforcement, ask questions."
text6_semantic_0051,text6,text6.md,51,semantic,16,15,ICE and law enforcement agencies need either a judicial warrant or consent to enter home.
text6_semantic_0052,text6,text6.md,52,semantic,36,27,"When ICE agents use ruses and pretend to be the police, they often ask to just 

'take a quick look around' or 'come in to talk'."
text6_semantic_0053,text6,text6.md,53,semantic,107,84,"What they are doing is distracting you from realizing they are asking for consent to enter the home so that you don't know you can invoke your rights and say that you don't give them permission to enter.

- ICE Office of the Principal Legal Advisor, 4th Amendment Training (Refresher for Enforcement &amp; Removal Operations Fugitive Operations), July 2011.

At 6:20 am, there was a knock at the door of the private home that MC lives in with her husband, children, and another family."
text6_semantic_0054,text6,text6.md,54,semantic,22,18,Three men wearing dark blue with vests that said 'POLICE' were knocking on the windows and the door.
text6_semantic_0055,text6,text6.md,55,semantic,18,14,"The window knocks woke up MC's 8 year old autistic child, who started crying."
text6_semantic_0056,text6,text6.md,56,semantic,34,27,"Without opening the door, MC asked who it was, in English, and the men said 'police.' They then said they were looking for a man named Lucas."
text6_semantic_0057,text6,text6.md,57,semantic,14,13,MC told them that no one by that name lived in the home.
text6_semantic_0058,text6,text6.md,58,semantic,15,14,The men asked if she could open the door because it was cold outside.
text6_semantic_0059,text6,text6.md,59,semantic,10,9,The men then asked MC if she spoke Spanish.
text6_semantic_0060,text6,text6.md,60,semantic,31,30,She said she did and the men said that they just wanted to confirm that the men who lived in the house were not the ones they were looking for.
text6_semantic_0061,text6,text6.md,61,semantic,16,15,MC asked if they had a warrant to enter and they said they did not.
text6_semantic_0062,text6,text6.md,62,semantic,37,32,"MC told them that she would not let them in and that there were young children in the home, and the 

agents said they just wanted to take a quick look."
text6_semantic_0063,text6,text6.md,63,semantic,30,26,MC did not respond and one of the men told her threateningly that they would be outside for 24 hours if she didn't open the door.
text6_semantic_0064,text6,text6.md,64,semantic,13,12,She told them she was not going to the open the door.
text6_semantic_0065,text6,text6.md,65,semantic,49,35,"Eventually the men got into three unmarked cars, one with tinted windows, and drove away.

- Story 1117 [MC], Staten Island, March 2019

It is common for ICE to pretend to be local law enforcement."
text6_semantic_0066,text6,text6.md,66,semantic,26,20,ICE agents often say they are 'police' or 'law enforcement' and mimic how local law enforcement officers act and dress.
text6_semantic_0067,text6,text6.md,67,semantic,17,14,"In doing so, they hide their ICE badges, or anything identifying them as ICE."
text6_semantic_0068,text6,text6.md,68,semantic,30,22,"They are often dressed in plain-clothes, are wearing similar colors as local police, and/or wear vests that say POLICE across the front."
text6_semantic_0069,text6,text6.md,69,semantic,37,31,"As part of a ruse, ICE agents intentionally lie or mislead you about who they are and that their real intentions are to identify and arrest the non-citizen they have targeted."
text6_semantic_0070,text6,text6.md,70,semantic,23,19,"Pretending to be local police, ICE agents may pretend to be conducting a criminal investigation or identity theft case."
text6_semantic_0071,text6,text6.md,71,semantic,21,20,They may say they just want to show you pictures of a crime suspect to see if you know them.
text6_semantic_0072,text6,text6.md,72,semantic,13,11,ICE does not only use ruses pretending to be local police.
text6_semantic_0073,text6,text6.md,73,semantic,16,13,"They also use ruses pretending to be potential employers, or even private businesses."
text6_semantic_0074,text6,text6.md,74,semantic,27,20,"They may drive what looks like a delivery van, wear a fake uniform, or carry ladders, clipboards, and other props."
text6_semantic_0075,text6,text6.md,75,semantic,10,9,They may intentionally be vague about who they are.
text6_semantic_0076,text6,text6.md,76,semantic,10,7,Ruses are not only an in-person tactic.
text6_semantic_0077,text6,text6.md,77,semantic,15,13,ICE agents also use phone ruses as a way to locate their target.
text6_semantic_0078,text6,text6.md,78,semantic,156,142,"Through conducting their surveillance, ICE agents may obtain the phone number of the person they have targeted but not know where to physically find them.



Ruses that ICE has used over the phone include pretending:

- to be local police and asking you to answer a few questions for them
- to be local police asking you to meet them because you are the suspect in a criminal case
- they found your lost ID and need to arrange a time and place for you to pick it up
- to be calling from a local District Attorney office wanting to arrange a time and place to meet you
- to call from a local court confirming an upcoming court date or asking for your updated contact information

ICE has very few limits to what they cannot do in a ruse."
text6_semantic_0079,text6,text6.md,79,semantic,59,51,"ICE cannot engage in a ruse where they suggest that the person needs to comply with a request because they are in immediate danger (for example, pretending that there is a gas leak and that everyone needs to evacuate a building) or enlist non-ICE personnel to take part in a ruse."
text6_semantic_0080,text6,text6.md,80,semantic,26,25,They are not allowed to use the name of a local or state agency without getting permission from them or at least informing them beforehand.
text6_semantic_0081,text6,text6.md,81,semantic,10,8,ICE adapts and develops its tactics over time.
text6_semantic_0082,text6,text6.md,82,semantic,18,15,They may shift their tactics to begin using lies and ruses that aren't covered here.
text6_semantic_0083,text6,text6.md,83,semantic,70,30,"IDENTIFYYOURSELFAS""POLICE""or ""Federal Officers"" (DO NOT identify yourself as with a specificpolice department)

ESTABLISH CREDIBILITY (Department of Homeland Securityconductinganinvestigation)

BUILD RAPPORT (seek common ground)

ASKFORCONSENTTOENTERAND Look Around (avoid the word ""search"")."
text6_semantic_0084,text6,text6.md,84,semantic,122,77,"ICE.214-FOIA-01578.001646

- ICE Academy Detention and Removal Operations Training Division, 'Verbal Techniques/Communication for Consent', undated.



- 1 No fictitious identification or license plates not properly issued by a governmental entity.
- No third-party ""actors"" because they effectively become an agent of the government
- No bank accounts or spending money as part of ruse

001583

Some examples of raids reported to our ICEwatch map:

Six ICE agents came to RD's home at 5:30am in the Bronx."
text6_semantic_0085,text6,text6.md,85,semantic,22,18,"His wife answered the door, and the agents, who did not identify themselves as ICE, asked for RD."
text6_semantic_0086,text6,text6.md,86,semantic,10,9,She told the agents that he was not home.
text6_semantic_0087,text6,text6.md,87,semantic,34,28,"One of the agents then told her his name was 'Detective Chad' from Manhattan, that he was investigating an open criminal case, and left his card before leaving."
text6_semantic_0088,text6,text6.md,88,semantic,36,31,"After RD's wife shared what happened with him, RD called the agent, believing that he was from NYPD, and told him he would come to the precinct to talk to him."
text6_semantic_0089,text6,text6.md,89,semantic,14,12,"Over the phone, the agent explained he would rather come to RD."
text6_semantic_0090,text6,text6.md,90,semantic,18,16,They arranged a time for the agent to come to RD's home to speak with him.
text6_semantic_0091,text6,text6.md,91,semantic,71,53,"Once the ICE 

- Undated ICE Fourth Amendment presentation.
- Undated ICE Fourth Amendment presentation.

agents showed up, they arrested RD and only then identified themselves as ICE.

- Story 483 [RD], Bronx, NY, August 2017

MG works in construction as an independent contractor and received a call from a potential client."
text6_semantic_0092,text6,text6.md,92,semantic,44,36,"MG and a colleague arrived at the job site the next day around 8 am, which turned out to be a private home, and waiting for him was another worker, wearing paint-splattered pants and work boots."
text6_semantic_0093,text6,text6.md,93,semantic,21,19,"They did an inspection of the house, and the worker asked MG if he was interested in the job."
text6_semantic_0094,text6,text6.md,94,semantic,17,16,MG said yes and the worker asked him to wait ten minutes while his boss arrived.
text6_semantic_0095,text6,text6.md,95,semantic,12,11,MG and his colleague went outside to wait by their car.
text6_semantic_0096,text6,text6.md,96,semantic,11,10,Ten minutes later a van arrived with three ICE agents.
text6_semantic_0097,text6,text6.md,97,semantic,16,15,The worker identified himself as ICE and asked MG and his colleague for their IDs.
text6_semantic_0098,text6,text6.md,98,semantic,56,36,"After reviewing their IDs, the agents told MG's colleague to go home and arrested MG.

- Story 686 [MG], Newburgh, NY, April 2018

Plain-clothes ICE agents came to MM's house at 7 a.m. asking for him."
text6_semantic_0099,text6,text6.md,99,semantic,13,10,MM was not home and his step-daughter answered the door.
text6_semantic_0100,text6,text6.md,100,semantic,22,21,The agents told her that they wanted to speak with him about an ongoing criminal case without identifying who they were.
text6_semantic_0101,text6,text6.md,101,semantic,25,21,They assured his step-daughter that he wasn't in trouble but that they just needed to question him about an ongoing case.
text6_semantic_0102,text6,text6.md,102,semantic,18,14,The step-daughter gave the ICE officers MM's phone number believing they were the police.
text6_semantic_0103,text6,text6.md,103,semantic,32,26,"The ICE 

agents then called MM and told him they were investigating a case regarding 'someone he knew' and had a few questions for him."
text6_semantic_0104,text6,text6.md,104,semantic,14,13,They gave MM a generic name and told him he knew that person.
text6_semantic_0105,text6,text6.md,105,semantic,20,19,MM knows multiple people by that name ICE asked him if they could meet him at a police precinct.
text6_semantic_0106,text6,text6.md,106,semantic,50,40,"MM asked them which precinct they'd like to meet up at, and they responded 'whichever one is closest to you.' MM then became suspicious and did not go to the 23rd police precinct, the closest one, at the arranged time."
text6_semantic_0107,text6,text6.md,107,semantic,19,18,ICE called back and asked him where he was and told them that they were waiting for him.
text6_semantic_0108,text6,text6.md,108,semantic,12,10,They then asked him to come to 26 Federal Plaza.
text6_semantic_0109,text6,text6.md,109,semantic,49,31,"It was only then that MM figured out they were ICE.

- Story 1155 [MM], New York, NY, April 2019

Two plain-clothes ICE agents arrived at VS's home at 6:30 am."
text6_semantic_0110,text6,text6.md,110,semantic,23,20,"He was not there, but the agents obtained his phone number from VS's wife who thought they were the police."
text6_semantic_0111,text6,text6.md,111,semantic,21,19,"The agents called VS, claiming to be the police and asking to talk about an incident they were investigating."
text6_semantic_0112,text6,text6.md,112,semantic,59,41,"VS told the agents where he was staying in New Jersey and they arrested him there.

- Story 1120 [VS], Queens, NY, March 2019

Plain-clothes ICE agents came to HVJ's sister's apartment at 5 am and started pounding on the door."
text6_semantic_0113,text6,text6.md,113,semantic,27,18,"HVJ's sister answered the door and the agents, without identifying themselves, said they were looking for 

HVJ."
text6_semantic_0114,text6,text6.md,114,semantic,15,13,They said that they wanted to verify that HVJ lived at the location.
text6_semantic_0115,text6,text6.md,115,semantic,26,22,HVJ's sister thought they were the NYPD so she called HVJ on the phone and asked him to come to her apartment.
text6_semantic_0116,text6,text6.md,116,semantic,58,40,"When he arrived, the agents arrested him and then identified themselves as ICE.

- Story 1075 [HVJ], Brooklyn, NY, January 2019

ICE agents called YL's mom on her cell phone at 6:30 in the morning pretending to be the NYPD."
text6_semantic_0117,text6,text6.md,117,semantic,32,26,They told YL's mom that YL needed to go to the 83rd precinct to look at photos from an accident that he had been involved in.
text6_semantic_0118,text6,text6.md,118,semantic,80,63,"YL's mom told YL about the call and when YL went to the 83rd precinct later that morning, he was arrested by ICE agents just outside of it.

- Story 552 [YL], Brooklyn, NY, August 2017

Understanding ICE tactics can protect you and give you agency in an ICE encounter, especially where ICE is trying to trick you into not invoking your rights."
text6_semantic_0119,text6,text6.md,119,semantic,31,24,"IDP has created Know Your Rights materials, including flyers, posters, and infographics that summarize common ICE ruses used in person and over the telephone."
text6_semantic_0120,text6,text6.md,120,semantic,36,34,"If someone comes to your door or calls your phone, have a plan for what to ask .

- Ask officers for ID and where they work to see if they are immigration officials."
text6_semantic_0121,text6,text6.md,121,semantic,32,27,"If they say 'police,' ask them if they are from DHS or ICE.
- Ask them to show you a warrant by slipping it under the door."
text6_semantic_0122,text6,text6.md,122,semantic,69,58,"If they show you one, make sure any warrant is signed by a judge (not someone from ICE, which is 

an administrative warrant) and has the correct name/address before allowing them in.

- If they do not have a warrant signed by a judge, ICE is hoping that you will give them consent to enter your home."
text6_semantic_0123,text6,text6.md,123,semantic,8,7,You have the right to refuse entry.
text6_semantic_0124,text6,text6.md,124,semantic,182,158,"If you suspect that ICE  or other law enforcement is trying to enter your home, have a plan for keeping them out.

- You have the right to leave your door closed and remain silent.
- If they do not have a warrant, say 'I do not want to answer any questions or let you in.'

If ICE is inside your home, have a plan for what to do.

- If ICE agents are in your home and you don't give permission for them to be there [or you want to take back permission you gave them], say 'I do not consent to you being inside, please leave.' Repeat this until they leave.
- If ICE agents ask for passports or identifying documents during an encounter, you have a right to say 'I don't want to bring my documents' or 'I don't want to give anything over.' You should always assess your own safety in asserting your rights."
text6_semantic_0125,text6,text6.md,125,semantic,37,34,"You have the right to refuse sharing these documents but if you feel coerced or forced to bring your documents, you can and should still assert that you are not voluntarily sharing this information."
text6_semantic_0126,text6,text6.md,126,semantic,33,22,"Five ICE agents, three in plain-clothes and two wearing vests that said POLICE, came to MG's home in Far Rockaway at 6am."
text6_semantic_0127,text6,text6.md,127,semantic,24,22,They knocked on the door of his apartment and told MG's roommate that they were the police and were looking for MG.
text6_semantic_0128,text6,text6.md,128,semantic,16,15,The roommate closed the door and told MG the police were there asking for him.
text6_semantic_0129,text6,text6.md,129,semantic,20,17,MG went to the front door (which was closed) and through the door asked who it was.
text6_semantic_0130,text6,text6.md,130,semantic,23,22,ICE agents said they were probation and that they had papers for him to sign to verify that he was living there.
text6_semantic_0131,text6,text6.md,131,semantic,21,16,"MG asked them to 

slide the papers under the door, which they refused to do."
text6_semantic_0132,text6,text6.md,132,semantic,37,33,"One of the agents then called  MG on his cell phone from an unknown number, asking for him in Spanish and repeated that they they were probation, wanting to verify where he lived."
text6_semantic_0133,text6,text6.md,133,semantic,14,13,He also refused to slip the papers under the door when MG asked.
text6_semantic_0134,text6,text6.md,134,semantic,19,17,MG looked out the window and saw the officer tell the others that he wasn't coming out.
text6_semantic_0135,text6,text6.md,135,semantic,14,12,A few of the officers left but 2 of them stayed behind.
text6_semantic_0136,text6,text6.md,136,semantic,65,50,"MG called the probation office to see if it was them and the officer confirmed that it was not.

- Story 666 [MG], Queens, NY, April 2018

For more information on what to do during an encounter with ICE, check out IDP's Know Your Rights flyers, graphics, and other resources."
text6_semantic_0137,text6,text6.md,137,semantic,16,13,IDP tracks ICE raids and ICE trends in arrest on our ICEwatch map.
text6_semantic_0138,text6,text6.md,138,semantic,9,8,The map is not updated in real time.
text6_semantic_0139,text6,text6.md,139,semantic,41,29,"To report an ICE raid where ICE has used a ruse, call the Immigrant Defense Project Helpline at (212) 725-6422.

Want to learn more about protecting yourself from ICE?"
text6_semantic_0140,text6,text6.md,140,semantic,14,11,"Check out our Know Your Rights flyers, graphics, and other resources."
text6_semantic_0141,text6,text6.md,141,semantic,131,72,"Hotline

Community Defense

Litigation

Padilla Support Center

Policy &amp; Advocacy

Narrative Change

Get Legal Advice

Resources for Attorneys &amp; Advocates

Resources for Communities

Know Your Rights with ICE

Conozca Sus Derechos con ICE

Train-the-Trainer Workshop: KYR with ICE

ICE Detainer FAQ

ICE Raids Toolkit

ICEWatch Raids Map



Jobs

Internships

Volunteer

Donate

Official Charity Partner | TCS New York City Marathon

© 2010-2026 Immigrant Defense Project · Site by Bozz Media

"
text7_semantic_0000,text7,text7.md,0,semantic,41,39,"Whether your work authorization in the United States is about to expire or you never had it in the first place, the future can seem uncertain if there is no clear path for you to gain lawful immigration status."
text7_semantic_0001,text7,text7.md,1,semantic,18,15,This resource-packed Immigration Preparedness Toolkit aims to help create a strategy to navigate the future.
text7_semantic_0002,text7,text7.md,2,semantic,31,28,"This toolkit outlines concrete steps you and your family members can take to protect yourself, provides a guide to seeking legal advice, and describes different immigration options available."
text7_semantic_0003,text7,text7.md,3,semantic,17,16,Each section below was included to help you create a strategy and build a protection plan.
text7_semantic_0004,text7,text7.md,4,semantic,30,26,"Section 1 presents important information on how to prepare your family in case of an emergency, your constitutional rights, and what vital resources you can use."
text7_semantic_0005,text7,text7.md,5,semantic,21,18,"Section 2 reviews information on common immigration relief options and how one might qualify, depending on their circumstances."
text7_semantic_0006,text7,text7.md,6,semantic,33,32,This is important to understand because people may be eligible for legal protection and not be aware of it or have misinformation or an unrealistic expectation about how to obtain lawful status.
text7_semantic_0007,text7,text7.md,7,semantic,20,18,Section 3 will walk you through considerations and documents to gather as you prepare for a legal consultation.
text7_semantic_0008,text7,text7.md,8,semantic,24,22,"Because general information can only get you so far, it will be important to identify and speak with a trusted legal representative."
text7_semantic_0009,text7,text7.md,9,semantic,18,17,This section includes useful tools to get you started and make the process a bit less intimidating.
text7_semantic_0010,text7,text7.md,10,semantic,19,16,"Lastly, Section 4 will outline basic information to cover your bases regardless of your immigration status."
text7_semantic_0011,text7,text7.md,11,semantic,35,31,"Even if you are not immediately eligible to apply for lawful permanent status, there are best practices you can adopt now to ensure that, when new opportunities emerge, you are ready."
text7_semantic_0012,text7,text7.md,12,semantic,17,15,This packet covers important topics for immigrants with no legal status or in mixed-status households.
text7_semantic_0013,text7,text7.md,13,semantic,21,19,We recommend you save and/or print this toolkit so it may serve as a reference to revisit when needed.
text7_semantic_0014,text7,text7.md,14,semantic,21,19,"Also, note that there are additional free guides and other resources you can link to directly from this packet."
text7_semantic_0015,text7,text7.md,15,semantic,117,86,"They can be accessed by either entering the URL into your internet browser address bar (they usually start with ' bit.ly/ ') or by using a smartphone to scan the QR code through the camera app and hovering over the code.

https:// bit.ly/immpreptoolkit

For your convenience and future reference, this Toolkit can be found on the ILRC website by scanning this QR code or by visiting the following URL: https:// bit.ly/immpreptoolkit

1

Everyone, regardless of immigration status, is protected by certain rights under the U.S. Constitution."
text7_semantic_0016,text7,text7.md,16,semantic,21,18,Understanding your rights can make a huge difference when confronted by an Immigration and Customs Enforcement (ICE) agent.
text7_semantic_0017,text7,text7.md,17,semantic,19,16,"Make sure you, your family, and loved ones know what to do if approached by ICE."
text7_semantic_0018,text7,text7.md,18,semantic,9,8,Here are some steps you can take now.
text7_semantic_0019,text7,text7.md,19,semantic,24,22,"It is wise to always be prepared for any emergency and to make a plan, like those we create for natural disasters."
text7_semantic_0020,text7,text7.md,20,semantic,35,23,"You will want to ensure that you have a plan in place for matters like childcare, financial commitments, and records

https:// bit.ly/fightbackice

safekeeping."
text7_semantic_0021,text7,text7.md,21,semantic,28,23,"These include but are not limited to, contact information for legal support, updated school emergency contact numbers, caregiver authorization, and medical needs lists."
text7_semantic_0022,text7,text7.md,22,semantic,58,47,"Download our printable Step-By-Step Family Preparedness Plan so you can map out your priorities and note critical information that can come in handy later, should anyone in your household be detained

Unfortunately, both unauthorized and authorized immigrants can be stopped and harassed, detained, or arrested by ICE."
text7_semantic_0023,text7,text7.md,23,semantic,32,25,"To protect yourself, make sure that you carry the correct documentation:

-  If you have a valid work permit or permanent resident card (i.e."
text7_semantic_0024,text7,text7.md,24,semantic,12,9,"'green card'), carry it with you at all times."
text7_semantic_0025,text7,text7.md,25,semantic,49,42,"If you do not have one, carry a municipal ID, state ID, or driver's license only if it was issued in the United States by a U.S. government agency and contains no information about your immigration status or your country of origin."
text7_semantic_0026,text7,text7.md,26,semantic,111,94,"Ask local immigration advocates about what kind of documents are safe for you to carry in your area.
-  Do not carry any documentation indicating your country of origin.
-  Do not carry any false identity or immigration documents.
-  At all times, carry a red card (see below) reminding you of your constitutional rights and to exercise your right to remain silent in case you are stopped or interrogated by ICE or police officers.

-  You have the right to demand a warrant before letting anyone into your home."
text7_semantic_0027,text7,text7.md,27,semantic,37,32,"Do not open your door to ICE without a warrant that is signed by a judge and includes your specific and correct name and address on it.

cont'd on next page

cont'd..."
text7_semantic_0028,text7,text7.md,28,semantic,21,19,"If they say that they have one, do not open the door for them to show it to you."
text7_semantic_0029,text7,text7.md,29,semantic,37,33,"Ask them to slip it under the door or show it through a window.

-  You have the right to speak to a lawyer and the right to make a phone call."
text7_semantic_0030,text7,text7.md,30,semantic,22,20,Have the phone number of a friend or relative memorized as you may not have access to your cell phone.
text7_semantic_0031,text7,text7.md,31,semantic,33,27,"Also, memorize the phone number of a legal service provider.
-  You have the right to refuse to sign anything before you talk to a lawyer."
text7_semantic_0032,text7,text7.md,32,semantic,5,4,Do not sign anything.
text7_semantic_0033,text7,text7.md,33,semantic,24,23,That could eliminate your right to speak with a lawyer or your right to have a hearing in front of an immigration judge.
text7_semantic_0034,text7,text7.md,34,semantic,27,23,"This may result in you being deported immediately without a hearing.
-  You have the right to refuse to show any documents."
text7_semantic_0035,text7,text7.md,35,semantic,29,26,"Do not show documents issued by another country to an ICE officer, such as a consular identity document or a passport from your country of birth."
text7_semantic_0036,text7,text7.md,36,semantic,31,25,"Never present false documents.

-  Ensure you and your loved ones are comfortable saying out loud, 'I am not going to answer your questions."
text7_semantic_0037,text7,text7.md,37,semantic,43,34,"Am I free to go?' and 'I won't sign anything until I speak with a lawyer.'

-  Remain calm and do not run away (or drive away, if you are in your vehicle)."
text7_semantic_0038,text7,text7.md,38,semantic,46,38,"If you do, ICE or the police may use that against you.
-  Take photos/video if you feel safe doing so, especially if ICE violates your rights and/or if a loved one has been taken into custody."
text7_semantic_0039,text7,text7.md,39,semantic,52,43,"It may be helpful to designate a family member most comfortable with doing this.
-  Photograph any documentation they provide (without signing it), any damage done to your property, or any identifying information from the agents, like a name and/or badge number."
text7_semantic_0040,text7,text7.md,40,semantic,37,33,"Evidence of unlawful entry into your home or harassment may be helpful in court.

-  Contact a legal service provider and make sure your family knows to contact them on your behalf."
text7_semantic_0041,text7,text7.md,41,semantic,25,23,It is important that your family has access to the legal contact you have either worked with or identified in your preparedness plan.
text7_semantic_0042,text7,text7.md,42,semantic,43,37,"They will want to contact them to put a defense plan in motion.

cont'd on next page

-  It is just as important for family members to know their rights to protect themselves and each other."
text7_semantic_0043,text7,text7.md,43,semantic,21,20,Share with your family and friends what rights are important to exercise in the event of an encounter with ICE.
text7_semantic_0044,text7,text7.md,44,semantic,46,37,"It might feel awkward at first, but a 5-minute conversation could prevent the detention of a loved one.

cont'd...

-  Make sure your family can locate the file you have created with important documents and information."
text7_semantic_0045,text7,text7.md,45,semantic,16,14,Family members will want to access your preparedness plan and file of important documents.
text7_semantic_0046,text7,text7.md,46,semantic,18,17,This will give them a roadmap and plan of action to take in case you are detained.
text7_semantic_0047,text7,text7.md,47,semantic,62,46,"Make sure your preparedness plan includes your 'A number' (see page 8 for more detail on the A number) and the ICE online detainee locator web address (https:// locator.ice.gov ) to help your family locate you.

-  Both ICE and the police pull over vehicles."
text7_semantic_0048,text7,text7.md,48,semantic,30,24,"If this happens to you, ask the officer to identify their agency, as many ICE officers dress in plain/street clothes or drive unmarked vehicles."
text7_semantic_0049,text7,text7.md,49,semantic,48,37,"You should remain in your vehicle, unless otherwise instructed by local law enforcement (i.e. local police, highway patrol, etc.).
-  Assert your rights just as you would if the ICE officer were at your front door."
text7_semantic_0050,text7,text7.md,50,semantic,29,27,You can either show them your red card or audibly share that you are not going to answer their questions or sign anything without an attorney present.
text7_semantic_0051,text7,text7.md,51,semantic,6,5,No explanations or excuses needed.
text7_semantic_0052,text7,text7.md,52,semantic,69,52,"You can then ask if you are free to go.
-  If you are pulled over on a routine traffic stop (i.e. speeding, expired tags, broken taillight, etc.) by local police, sheriff, or highway patrol, your approach should be in accordance with local law (see the chart before for more information)."
