chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text11_fixed_0000,text11,text11.md,0,fixed,512,440,"The Health Insurance Portability and Accountability Act of 1966 (HIPPA)

- Governs disclosures of protected health information and prohibits medical providers from disclosing such information with some relevant exceptions: (1) there is a court order or court-ordered warrant, a subpoena or summons issued by a judicial officer, or a grand jury subpoena, (2) there is an administrative request, or (3) the covered entity in good faith believes the private health information to be evidence of a crime that occurred on the covered entity's premises.

Details on these exceptions here.

4th Amendment

- The Fourth Amendment is the constitutional right for all individuals to be free from illegal searches or seizures.
- Under the Fourth Amendment, the reasonableness of a search depends on whether a person has a reasonable expectation of privacy in the areas searched.
- It is likely that a patient at a health center has a reasonable expectation of privacy in a doctor's office or examination room because it is not a public space.
- However, a waiting area or lobby area located at a health center that is open to everyone may be afforded less protection under the Fourth Amendment.

Are health centers required to enforce immigration laws?

- No. Health centers and healthcare staff are not required and cannot be forced to enforce immigration laws.

What obligation do health care workers have to protect patient privacy?

- Healthcare providers are legally obligated to protect patient privacy, including immigration status, and should not disclose any information without a judicial warrant, except in the case of an emergency that poses immediate harm.

- In general, health centers must allow ICE agents in any areas where they would allow general members of the public. ICE agents may be excluded from private areas that are clearly posted and enforced for patients and family.

What are considered public spaces in health centers and how does this impact immigration enforcement?

- Public areas include lobbies, waiting areas, and any other places open to the public.
- Non-public areas of a health center include treatment rooms, inpatient units, offices, etc., essentially anything not open to the public.

- It is strongly recommended that health centers identify and distinguish (ideally with legal advice) their private spaces from their public ones, if any. This can be done by placing signs identifying private areas, or by placing security guards tasked with signing in visitors at main entrances.

- Officers may also look at anything that is in 'plain view' in a public area. An object is in 'plain view' if it is obvious to the senses. For example, an immigration official may visually inspect anythingincluding papers"
text11_fixed_0001,text11,text11.md,1,fixed,512,441,"main entrances.

- Officers may also look at anything that is in 'plain view' in a public area. An object is in 'plain view' if it is obvious to the senses. For example, an immigration official may visually inspect anythingincluding papers and files-that are clearly visible from the visitors' side of the reception desk.
- Unless they have a warrant, however, they may not move an object in plain view to expose other portions of it or anything under it.
- The plain view doctrine extends to sounds within 'plain hearing' as well.

- No. Only if they have a valid judicial warrant, which should be reviewed and validated by legal counsel before decisions about access are made.
- A judicial warrant must be signed by a judge, name the location where the agent is permitted to enter, and name the patient.
- A deportation order or arrest order is not the same as a judicial warrant and does not permit an agent to enter.

- Yes, hospitals should designate an 'authorized person' or 'hospital

liaison' who is trained to interact with immigration agents.

- Ask the agent for identification and a business card. Ask the agent to step into an office or room away from the reception area/lobby.
- The purpose is to not grant consent to the agent to access the facility and get the agent into another location. Once there, you can have a conversation about what the agent wants and whether they have any legal documents.

- Under the Fourth Amendment, the permissibility of a search depends on whether a person has a reasonable expectation of privacy in the area searched.
- The test is: at the time of the search, was it the person's subjective, actual expectation that the place or things searched were private, and was that expectation objectively reasonable, i.e., would it be generally recognized by society?
- Your patients thus may be more vulnerable to immigration enforcement actions when they are in areas of your facility that are open to the public than when they're in areas that are considered private.

- The hospital personnel should consult with legal counsel before taking any action.

- Patient's name, date of birth, other demographic information.

- Patient's immigration status (if the hospital has this information).
- When a patient is supposed to be seen or discharged.

- No, there is no legal obligation for health care centers to collect immigration status information unless mandated by State laws.
- As an ethical best practice, avoid asking for patients' immigration status or immigration-related information and, if you must collect such information for a patient, ensure that that"
text11_fixed_0002,text11,text11.md,2,fixed,512,449,"legal obligation for health care centers to collect immigration status information unless mandated by State laws.
- As an ethical best practice, avoid asking for patients' immigration status or immigration-related information and, if you must collect such information for a patient, ensure that that information is secure. Avoid including that information in the patient's medical and billing records.

- Yes, but according to HIPAA, a hospital may disclose basic information, such as patient location and general condition, from its directory of patients if asked about a patient by name.

- Yes, while a hospital may disclose basic information from its directory of patients if asked about a patient by name, patients do have the right to decline to be listed.

- Healthcare staff should inform patients that they are not required to answer.

- Without a judicial warrant, cooperation is not required.

- Yes. If there are ICE agents outside or near your establishment, you can send a designated, well-trained staff member outside to ascertain the identity of the individuals. If they are able to confirm that they are immigration agents, that person can reenter and remind people of their rights or prepare should the agents attempt to gain entry.

1. Prepare and implement an internal policy to protect patients from immigration enforcement.

Internal policies should include:

- A written policy designating private areas.
- Internal protocol on the procedure to interact with immigration agents, including protocol for handing law enforcement requests.
- A prohibition for healthcare staff from asking questions about immigration status or from listing them on patient forms (if the health center is not in a State where this is required).
- A requirement to inform patients that they can decline to be listed in directory.
- A requirement to inform patients of their right to decline to answer questions about their immigration status.
- A policy for staff to limit information in 'public view.'
- Designation of a well-trained individual or immigration advocacy group personnel to approach ICE agents outside or near the property.
- Guidance and model policies (CA AG)

- KYR accessing health care - sample internal policies (ACLU of CA)

- Designate a specific staffer (or staffers) as an 'authorized person' to serve as a point of contact responsible for handling requests from and interactions with law enforcement. Train all other staff to inform immigration or other law enforcement officers that, as a matter of policy, only the authorized person may review a warrant or provide consent to their entry into private areas. Train staff to decline to answer questions unless they are authorized to do so by the authorized staff person.
3. Create a registration system for all law enforcement officials,"
text11_fixed_0003,text11,text11.md,3,fixed,395,291,"only the authorized person may review a warrant or provide consent to their entry into private areas. Train staff to decline to answer questions unless they are authorized to do so by the authorized staff person.
3. Create a registration system for all law enforcement officials, including immigration agents.
- Upon arriving at a facility, all law enforcement officials could be required to present the following:
- Name, address, title;
- Purpose for entering the facility;
- Proof of identity and/or law enforcement credentials.
4. Create a notification system for employees when there is law enforcement presence.
5. Create and disseminate educational materials and 'Know Your Rights' (KYR) trainings for health care personnel.
- ACLU Know Your Rights: Immigration Enforcement
- KYR graphics and wallet cards (ACLU)
6. Post KYR materials throughout health centers.
- ACLU Know Your Rights: Immigration Enforcement
7. Host or provide emergency safety planning for immigrant families.
- Family Safety Plan (ILRC)
8. Compile and provide contact information for local organizations providing free legal assistance for families.
- Immigration Advocates Network

- ACLU Know Your Rights: Immigration Enforcement
- KYR graphics and wallet cards (ACLU)
- Sanctuary policies fact sheet (ILRC)
- Family Safety Plan (ILRC)
- Warrants and subpoenas guidance (NILC)
- KYR Healthcare facilities (AFT)
- KYR accessing health care (ACLU of CA)
- Guidance for health centers (NILC)
- Healthcare toolkits (NILC)
- Healthcare providers and immigration enforcement (NILC)
- Healthcare providers guide (ACLU and NILC)
- Guidance and model policies (CA AG)
- Undocumented immigrants and patient privacy laws (Network for PHL)
- Q &amp; A on immigration enforcement in hospitals (GNYHA)
- Welcoming and protecting immigrants in healthcare settings toolkit (Doctors for Immigrants)
- HHS HIPAA Privacy rule and patient directory (HHS)"
text12_fixed_0000,text12,text12.md,0,fixed,512,396,"ffi fl fi fl /hairspace ffi ff /hairspace ff ffi fl

August 29, 2018 | Number 8

U.S. Citizens T argeted by Immigration and Customs Enforcement in T exas By David J. Bier

T exas law SB 4 imposes jail time on local police who fail to detain anyone whom federal Immigration and Customs Enforcement (ICE) requests. Data from T ravis County , Texas, show that ICE targets large numbers of U.S. citizens. From October 2005 to August 2017, 814 targets of ICE detainers in T ravis County-3.3 percent of all requestsclaimed U.S. citizenship and presented officers with a Social Security number (SSN). ICE subsequently canceled or declined to execute about a quarter of those detainer requests. Based on statements from ICE officials, the best explanation for not executing these detainers is that ICE targeted at least 228 U.S. citizens in the county before canceling or declining to execute those detainers. SB 4 will likely increase the detention of U.S. citizens for supposed violations of immigration law by preventing local police from releasing them.

Applying the rate of wrongful detainers in T ravis County to all detainers in the state of Texas from 2006 to 2017 implies that ICE wrongfully placed detainers on at least 3,506 U.S. citizens statewide. Other evidence shows that ICE regularly releases U.S. citizens after it executes a detainer, meaning that the true number of U.S. citizens initially targeted is likely even higher than that estimate. The fact that ICE often discovers its own mistakes only mitigates the harm inflicted on U.S. citizens wrongfully detained under the suspicion that they are illegal immigrants-and does not protect these jurisdictions from lawsuits under SB 4. Local law enforcement in

Texas needs the flexibility to sort through these citizenship claims without the threat of jail time imposed by SB 4.

Every state and local law enforcement agency submits the names and fingerprints of arrested persons to the Federal Bureau of Investigation (FBI) to check for outstanding warrants. In recent years, the FBI has shared this information with ICE. If ICE wants to arrest someone in state or local custody, it sends the jurisdiction an I-247 Notice of Action Immigration Detainer Form (ICE detainer). The ICE detainer requests that the locality detain the arrested person for up to 48 hours after his or her expected release date to allow ICE to make an arrest./hairspace 1 Unlike"
text12_fixed_0001,text12,text12.md,1,fixed,512,386,"of Action Immigration Detainer Form (ICE detainer). The ICE detainer requests that the locality detain the arrested person for up to 48 hours after his or her expected release date to allow ICE to make an arrest./hairspace 1 Unlike with criminal warrants, an ICE agent can issue a detainer without first presenting evidence of probable cause to a federal judge./hairspace 2

In January 2017, T ravis County Sheriff Sally Hernandez announced that the county would not hold people-excepting those charged with certain violent crimes-pursuant to a detainer unless ICE obtained a judicial warrant or court order./hairspace 3 In response, the Texas legislature passed SB 4./hairspace 4 It requires all state and local law enforcement agencies in Texas to comply with any ICE request./hairspace 5 SB 4 creates a Class A misdemeanor that imposes a term of up to a year in prison for any state official who does not honor an ICE detainer./hairspace 6 T ravis County has again complied with detainers since September 2017./hairspace 7

SB 4 provides a very limited exception for people who can provide proof of their citizenship at the time of the detainer, but it can sometimes be difficult or impossible for detained U.S. citizens to obtain such proof while in custody ./hairspace 8 In 2015, for example, ICE issued a detainer for U.S.-born Ricardo Garza; Texas jails in Grand Prairie and Dallas ultimately detained him for more than a month as he understandably had trouble obtaining a copy of his birth certificate from behind bars./hairspace 9

Local police officers often cannot tell whether naturalized immigrants or those born abroad to American citizens are themselves U.S. citizens because the citizenship laws are complex./hairspace 10 Some people's citizenship claims rest on evidence that they may not even possess, such as their parents' naturalization certificates. ICE detained Lorenzo Palma in Texas for almost two years while he attempted to prove his derivative citizenship claim./hairspace 11 These cases can be so difficult that even the Board of Immigration Appeals admitted in 2015 that it had misinterpreted citizenship law and wrongfully denied some people's U.S. citizenship claims for seven years./hairspace 12

The state of Texas has argued that if it is reasonable for ICE to detain an arrestee on the basis of a detainer, then it is also reasonable for local officials to do so./h"
text12_fixed_0002,text12,text12.md,2,fixed,512,382,"claims for seven years./hairspace 12

The state of Texas has argued that if it is reasonable for ICE to detain an arrestee on the basis of a detainer, then it is also reasonable for local officials to do so./hairspace 13 Even if ICE always issued detainers on a reasonable basis, this assumption is unwarranted because local officials often have additional information that could make it unreasonable for them to detain that arrestee on suspicion that he or she is an illegal immigrant. For instance, local officials may have access to the person's personal history and may have had an opportunity to interview him or her. Texas officials regularly encounter the targets of ICE detainers who allege birth on U.S. soil as well as citizenship and so have an obligation to evaluate those claims on an individual basis.

This brief uses data on ICE detainers from the T ravis County Sheriff's Office in Texas, covering the period from October 1, 2005, through August 25, 2017./hairspace 14 The Cato Institute obtained the data through the Texas Public Information Act. Travis County collects citizenship information as a routine element of the booking process before ICE issues a detainer, which means that the citizenship claims are not made as a defense against a detainer./hairspace 15 If ICE investigates the detained person's citizenship claim and determines that an ICE detainer subject is a U.S. citizen, it may issue a cancellation form, but that form does not record the reason for the cancellation./hairspace 16 At that time, T ravis County records the cancellation as a 'warrant withdrawn.' In other cases, ICE may simply decline to execute the detainer without a formal cancellation./hairspace 17

Travis County received 24,269 ICE detainer requests for fiscal years 2006 through 2017 (up to August 25). In about 3.3 percent of all ICE detainer requests, amounting to 814 ICE detainer subjects, individuals told the sheriff's office that they were born in the United States or were a U.S. citizen and presented an SSN (Figure 1)./hairspace 18 Of those 814 cases, ICE did not cancel or decline arrest in 586 cases, equal to 2.4 percent of all ICE detainers. However, ICE did formally cancel its detainer requests in 156 cases and declined to arrest in another 72 cases, equal to about 0.6 percent and 0."
text12_fixed_0003,text12,text12.md,3,fixed,512,361,", equal to 2.4 percent of all ICE detainers. However, ICE did formally cancel its detainer requests in 156 cases and declined to arrest in another 72 cases, equal to about 0.6 percent and 0.3 percent of all ICE detainers, respectively . Thus, ICE chose not to execute its detainers in 228 cases where a person asserted U.S. citizenship, which amounted to 0.9 percent of all detainer subjects./hairspace 19

The best explanation for these unexecuted detainers is that ICE believed the detainees' citizenship claims. ICE requires agents to investigate claims of U.S. citizenship before an arrest and to issue detainers based on the agent's assessment of probable cause of deportability . Thus, it likely canceled or declined to execute these detainers because the detained individuals showed that they were, in fact, U.S. citizens./hairspace 20 As a result, ICE detainer subjects in T ravis County who claimed citizenship and presented an SSN were nearly four times more likely to have detainers unexecuted against them than other detainer subjects were./hairspace 21 In court, ICE Supervisory Detention and Deportation Officer John Drane testified that he could think of only two reasons for a canceled detainer: the person was a legal permanent resident who did not have a conviction for a crime that would make him or her removable-inapplicable to people claiming U.S. citizenship-or the person was a U.S. citizen./hairspace 22

ICE issued 373,227 detainers in the entire state of Texas from FY06 through November 2017./hairspace 23 Applying the rate of 0.9 percent to the entire state implies that ICE wrongfully targeted 3,506 U.S. citizens in Texas. Nationwide, ICE issued 2,115,333 detainers during the same period, implying that it may have wrongfully targeted roughly 19,873 U.S. citizens nationwide with immigration detainers. This number includes only those who had their detainers canceled or unexecuted. ICE also arrested hundreds of people and then released them after discovering evidence of U.S. citizenship, meaning that these numbers likely underestimate the total number of U.S. citizens who were targeted by ICE./hairspace 24

Travis County has not released a list of individuals subject to detainers who claimed citizenship, but two cases are

Figure 1 ICE detainer subjects claiming U.S. citizenship in"
text12_fixed_0004,text12,text12.md,4,fixed,512,358,". citizens who were targeted by ICE./hairspace 24

Travis County has not released a list of individuals subject to detainers who claimed citizenship, but two cases are

Figure 1 ICE detainer subjects claiming U.S. citizenship in T ravis County, FY06 to FY17

Source: T ravis County Sheriff's Office.

Note: Data through August 25, 2017.

known. In 2017, T ravis County arrested Arcane Tossou for spitting at an officer./hairspace 25 During booking, Tossou told the sheriff 's office that he had been born in Texas, but ICE issued a detainer for him anyway./hairspace 26 Legal documents from the county's pretrial services list his place of birth as Texas./hairspace 27 A judge ruled Tossou incompetent to stand trial because of mental illness, and because the county declined to honor the detainer, he was able to obtain treatment at a local hospital. Had the detainer remained in effect, the county would have turned him over to ICE, which could have placed him in an immigration detention facility-an outcome more likely under SB 4.

Tossou is only one of at least a half dozen mentally disabled U.S. citizens targeted, detained, or deported by ICE in recent years. In 2008, for example, the agency issued a detainer for Mark Lyttle, who was born and raised in North Carolina and who suffers from a mental disability ./hairspace 28 ICE detained him for two months before deporting him to Mexico. When he attempted to reenter, he was deported again. He lived homeless for months, eating from garbage and even being deported by Mexico to Guatemala. He later proved his U.S. citizenship and won a $175,000 court settlement./hairspace 29

The sheriff's office also reported that after an ICE

detainer error, it released Richard Renteria, a 20-year-old Austin resident arrested for public intoxication in August 2016./hairspace 30 Renteria, who speaks fluent English, told the arresting officers that he was born in Texas, but ICE issued a detainer for him anyway ./hairspace 31 T ravis County's pretrial services also list Renteria's place of birth as Texas and confirm that he provided an SSN to the sheriff./hairspace 32

Because of database errors, inadequate investigations, and other mistakes, ICE likely"
text12_fixed_0005,text12,text12.md,5,fixed,512,261,"ravis County's pretrial services also list Renteria's place of birth as Texas and confirm that he provided an SSN to the sheriff./hairspace 32

Because of database errors, inadequate investigations, and other mistakes, ICE likely targeted at least 228 U.S. citizens in T ravis County from FY06 to FY17. The rate of wrongful detainer issuances in T ravis County implies that ICE targeted at least 3,506 U.S. citizens in Texas and 19,873 nationwide with detainers that were subsequently canceled. SB 4 requires Texas localities to hold U.S. citizens even if they assert a facially valid U.S. citizenship claim. The result will be more American citizens wrongfully detained for longer periods of time. At a minimum, supporters of expanded enforcement laws like SB 4 need to create better safeguards to protect the rights of American citizens from ICE detainers.

1. Immigration and Customs Enforcement, 'Immigration Detainer-Notice of Action Form 247A ' (W ashington: Department of Homeland Security , March 2017), https://www.ice.gov/sites/ default/files/documents/Document/2017/I-247A.pdf; and Immigration and Customs Enforcement, 'Immigration Detainer-Request for V oluntary Action Form I-247D' (W ashington: Department of Homeland Security , May 2015), https://www.ice.gov/sites/ default/files/documents/Document/2016/I-247D.PDF.

2. Kate Manuel, 'Immigration Detainers: Legal Issues,' Congressional Research Service Report no. R42690, May 7, 2015, https:// fas.org/sgp/crs/homesec/R42690.pdf; and Immigrant Legal Resource Center, 'Immigration Detainers Legal Update' (San Francisco, October 2016), https://www.ilrc.org/immigrationdetainers-legal-update-july-2018.
3. Travis County Sheriff's Office, 'ICE Detainers,' Policy Manual, Chapter 1, Section 8, Policy no. 1.8.17, January 31, 2017, https://object.cato.org/sites/cato.org/files/wp-content/uploads/ traviscountydetainerpolicy.pdf.
4. Andrew Eicher, 'Texas Gov . Abbott on Levin: 'I'm Putting the Hammer Down' on Sanctuary Cities,' CNS News , February 6, 2017, https://www.cnsnews.com/blog/and"
